ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,City,Type_of_vehicle,Vehicle_condition,multiple_deliveries,Time_taken (min),city_code,order_date,order_time,pickup_time,order_hour,time_taken_min
0xbd18,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,27-03-2022,19:20,19:25,Stormy,Jam,Metropolitian,motorcycle,2,,15,PUNE,2022-03-27,19:20:00,19:25:00,19.0,15
0x360d,CHENRES01DEL02,13.005801,80.250744,13.135801,80.380744,14-03-2022,18:50,0.791666667,Stormy,Medium,Metropolitian,motorcycle,0,1.0,47,CHEN,2022-03-14,18:50:00,,18.0,47
0xd86e,LUDHRES09DEL03,30.885814,75.786976,31.025814,75.926976,18-02-2022,17:20,17:30,Windy,Medium,Metropolitian,motorcycle,1,1.0,23,LUDH,2022-02-18,17:20:00,17:30:00,17.0,23
0x904c,RANCHIRES06DEL03,23.357804,85.325146,23.447804,85.415146,04-03-2022,22:10,22:20,Windy,Low,Metropolitian,scooter,2,,19,RANCHI,2022-03-04,22:10:00,22:20:00,22.0,19
0xdf3,MUMRES20DEL02,19.103249,72.846749,19.123249,72.866749,13-03-2022,10:20,10:25,Fog,Low,Metropolitian,electric_scooter,2,1.0,15,MUM,2022-03-13,10:20:00,10:25:00,10.0,15
0x612d,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,11-03-2022,15:50,0.666666667,Windy,Medium,Urban,scooter,2,0.0,22,PUNE,2022-03-11,15:50:00,,15.0,22
0x8edd,CHENRES010DEL01,13.066762,80.251865,13.076762,80.261865,28-03-2022,11:15,11:20,Sandstorms,High,Metropolitian,motorcycle,1,1.0,31,CHEN,2022-03-28,11:15:00,11:20:00,11.0,31
0x4a09,INDORES02DEL02,22.651847,75.881991,22.731847,75.961991,02-04-2022,22:55,23:05,Fog,Low,Metropolitian,scooter,1,,32,INDO,2022-04-02,22:55:00,23:05:00,22.0,32
0x62b5,CHENRES05DEL03,13.058616,80.264151,13.118616,80.324151,01-03-2022,18:40,18:50,Cloudy,Medium,Metropolitian,motorcycle,0,1.0,29,CHEN,2022-03-01,18:40:00,18:50:00,18.0,29
0x44e5,SURRES09DEL01,21.175975,72.795503,21.245975,72.865503,08-03-2022,23:15,23:25,Sunny,Low,Metropolitian,motorcycle,2,1.0,28,SUR,2022-03-08,23:15:00,23:25:00,23.0,28
0x3dbd,VADRES01DEL03,22.307898,73.167788,22.367898,73.227788,01-03-2022,19:35,19:40,Fog,Jam,Urban,scooter,1,1.0,33,VAD,2022-03-01,19:35:00,19:40:00,19.0,33
0xda19,KOLRES19DEL02,22.5491,88.400467,22.5991,88.450467,13-02-2022,22:15,22:20,Windy,Low,Metropolitian,motorcycle,1,1.0,29,KOL,2022-02-13,22:15:00,22:20:00,22.0,29
0xb628,MYSRES01DEL02,12.311072,76.654878,12.361072,76.704878,01-03-2022,20:40,20:45,Fog,Jam,Metropolitian,motorcycle,0,0.0,33,MYS,2022-03-01,20:40:00,20:45:00,20.0,33
0x2310,CHENRES15DEL03,13.026286,80.275235,13.086286,80.335235,19-03-2022,20:35,20:50,Stormy,Jam,Metropolitian,motorcycle,0,1.0,46,CHEN,2022-03-19,20:35:00,20:50:00,20.0,46
0x80f4,JAPRES11DEL03,26.90294,75.793007,26.93294,75.823007,09-03-2022,19:25,19:35,Stormy,Jam,Metropolitian,scooter,2,0.0,12,JAP,2022-03-09,19:25:00,19:35:00,19.0,12
0x8d7c,MUMRES010DEL03,19.003517,72.82765,19.063517,72.88765,05-03-2022,21:25,21:30,Fog,Jam,Metropolitian,motorcycle,1,1.0,30,MUM,2022-03-05,21:25:00,21:30:00,21.0,30
0xde8d,KOCRES15DEL03,10.027364,76.308258,10.087364,76.368258,15-02-2022,18:55,19:05,Sandstorms,Medium,Metropolitian,motorcycle,2,0.0,21,KOC,2022-02-15,18:55:00,19:05:00,18.0,21
0x33c7,INDORES15DEL03,22.760072,75.892574,22.790072,75.922574,11-03-2022,18:50,19:05,Stormy,Medium,Urban,motorcycle,0,0.0,15,INDO,2022-03-11,18:50:00,19:05:00,18.0,15
0xd3be,KOCRES16DEL01,10.003064,76.307589,10.113064,76.417589,12-02-2022,18:15,18:25,Stormy,Medium,Urban,motorcycle,0,2.0,43,KOC,2022-02-12,18:15:00,18:25:00,18.0,43
0xc925,BHPRES05DEL03,23.214459,77.434976,23.274459,77.494976,13-02-2022,17:10,17:15,Sunny,Medium,Metropolitian,scooter,2,1.0,10,BHP,2022-02-13,17:10:00,17:15:00,17.0,10
0x2cb3,RANCHIRES05DEL01,23.355164,85.324097,23.395164,85.364097,13-03-2022,16:40,16:50,Cloudy,Medium,Urban,scooter,2,1.0,17,RANCHI,2022-03-13,16:40:00,16:50:00,16.0,17
0x5aa6,MYSRES16DEL02,12.316967,76.603067,12.396967,76.683067,12-03-2022,20:20,20:30,Cloudy,Jam,Metropolitian,motorcycle,0,3.0,46,MYS,2022-03-12,20:20:00,20:30:00,20.0,46
0x3c17,CHENRES18DEL01,12.981615,80.231598,13.051615,80.301598,06-04-2022,18:10,18:20,Windy,Medium,Metropolitian,motorcycle,0,0.0,26,CHEN,2022-04-06,18:10:00,18:20:00,18.0,26
0xa1cc,HYDRES05DEL03,17.433809,78.386744,17.523809,78.476744,04-04-2022,22:35,22:40,Fog,Low,Metropolitian,electric_scooter,2,1.0,26,HYD,2022-04-04,22:35:00,22:40:00,22.0,26
0x78f5,COIMBRES20DEL02,10.994136,76.963303,11.124136,77.093303,02-03-2022,20:40,20:50,Windy,Jam,Urban,electric_scooter,2,1.0,41,COIMB,2022-03-02,20:40:00,20:50:00,20.0,41
0xd9bf,KNPRES19DEL01,26.49095,80.318656,26.50095,80.328656,13-02-2022,09:55,10:05,Sandstorms,Low,Urban,motorcycle,1,0.0,10,KNP,2022-02-13,09:55:00,10:05:00,9.0,10
0x902f,INDORES05DEL02,22.727021,75.884167,22.807021,75.964167,16-03-2022,23:20,23:25,Sunny,Low,Metropolitian,motorcycle,2,1.0,27,INDO,2022-03-16,23:20:00,23:25:00,23.0,27
0x7d4e,HYDRES19DEL02,17.458998,78.500366,17.508998,78.550366,13-03-2022,17:50,17:55,Cloudy,Medium,Urban,motorcycle,0,1.0,27,HYD,2022-03-13,17:50:00,17:55:00,17.0,27
0x7c4d,RANCHIRES16DEL01,23.371292,85.327872,23.411292,85.367872,28-03-2022,15:55,16:10,Sandstorms,Medium,Metropolitian,motorcycle,0,0.0,22,RANCHI,2022-03-28,15:55:00,16:10:00,15.0,22
0x2248,BANGRES09DEL02,12.934179,77.615797,12.954179,77.635797,28-03-2022,08:45,0.375,Fog,Low,Metropolitian,scooter,2,1.0,15,BANG,2022-03-28,08:45:00,,8.0,15
0x84e2,HYDRES06DEL03,17.455894,78.375467,17.545894,78.465467,12-03-2022,18:25,18:30,Fog,Medium,Metropolitian,scooter,1,1.0,29,HYD,2022-03-12,18:25:00,18:30:00,18.0,29
0xd96,JAPRES05DEL02,26.905287,75.794592,26.955287,75.844592,17-03-2022,19:45,0.833333333,Sandstorms,Jam,Metropolitian,scooter,1,1.0,24,JAP,2022-03-17,19:45:00,,19.0,24
0x1dd7,MUMRES09DEL02,18.994049,72.825203,19.014049,72.845203,13-03-2022,09:30,09:40,Sunny,Low,Metropolitian,scooter,2,,16,MUM,2022-03-13,09:30:00,09:40:00,9.0,16
0xa945,HYDRES02DEL02,17.41233,78.449654,17.49233,78.529654,04-03-2022,20:10,20:25,Windy,Jam,Urban,scooter,1,1.0,21,HYD,2022-03-04,20:10:00,20:25:00,20.0,21
0x1b98,VADRES010DEL01,22.310329,73.169083,22.350329,73.209083,05-03-2022,13:40,13:55,Fog,High,Metropolitian,motorcycle,1,1.0,32,VAD,2022-03-05,13:40:00,13:55:00,13.0,32
0xb591,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,25-03-2022,18:10,18:25,Windy,Medium,Metropolitian,motorcycle,0,1.0,20,PUNE,2022-03-25,18:10:00,18:25:00,18.0,20
0x828c,INDORES17DEL02,22.761226,75.887522,22.781226,75.907522,11-03-2022,11:45,0.5,Stormy,High,Urban,motorcycle,0,0.0,33,INDO,2022-03-11,11:45:00,,11.0,33
0xae80,COIMBRES01DEL02,11.016298,76.972076,11.066298,77.022076,21-03-2022,21:15,21:20,Sunny,Jam,Urban,motorcycle,1,0.0,19,COIMB,2022-03-21,21:15:00,21:20:00,21.0,19
0x43a8,MYSRES16DEL02,12.316967,76.603067,12.336967,76.623067,01-04-2022,09:45,09:50,Cloudy,Low,Urban,scooter,2,1.0,16,MYS,2022-04-01,09:45:00,09:50:00,9.0,16
0x4c9b,INDORES11DEL01,22.751234,75.88949,22.791234,75.92949,21-03-2022,15:25,15:30,Cloudy,Medium,Urban,motorcycle,0,0.0,28,INDO,2022-03-21,15:25:00,15:30:00,15.0,28
0x2b92,MUMRES18DEL02,19.1093,72.825451,19.1293,72.845451,19-03-2022,08:15,08:25,Windy,Low,Metropolitian,motorcycle,0,0.0,17,MUM,2022-03-19,08:15:00,08:25:00,8.0,17
0x8190,MUMRES12DEL03,19.207222,72.972281,19.237222,73.002281,15-03-2022,22:15,22:30,Sunny,Low,Metropolitian,scooter,1,0.0,17,MUM,2022-03-15,22:15:00,22:30:00,22.0,17
0xa7d3,RANCHIRES19DEL01,23.333017,85.3172,23.403017,85.3872,25-03-2022,19:40,19:50,Cloudy,Jam,Metropolitian,electric_scooter,2,2.0,44,RANCHI,2022-03-25,19:40:00,19:50:00,19.0,44
0x133e,RANCHIRES04DEL01,23.359033,85.325347,23.469033,85.435347,02-03-2022,17:40,17:45,Sandstorms,Medium,Metropolitian,motorcycle,0,1.0,36,RANCHI,2022-03-02,17:40:00,17:45:00,17.0,36
0x592c,RANCHIRES20DEL03,23.39925,85.390464,23.48925,85.480464,02-03-2022,20:20,20:25,Cloudy,Jam,Metropolitian,motorcycle,1,1.0,49,RANCHI,2022-03-02,20:20:00,20:25:00,20.0,49
0xa5b6,SURRES15DEL01,21.160522,72.771477,21.270522,72.881477,27-03-2022,21:55,22:10,Stormy,Jam,Metropolitian,motorcycle,1,1.0,43,SUR,2022-03-27,21:55:00,22:10:00,21.0,43
0xe0af,KOLRES16DEL03,22.539129,88.365507,22.629129,88.455507,14-02-2022,19:45,0.833333333,Sandstorms,Jam,Metropolitian,motorcycle,0,1.0,39,KOL,2022-02-14,19:45:00,,19.0,39
0xc572,KNPRES01DEL01,26.483672,80.320708,26.493672,80.330708,17-02-2022,08:45,08:55,Sandstorms,Low,Metropolitian,electric_scooter,2,1.0,21,KNP,2022-02-17,08:45:00,08:55:00,8.0,21
0x269f,SURRES05DEL02,21.175104,72.804342,21.195104,72.824342,11-03-2022,10:55,11:10,Sandstorms,Low,Urban,motorcycle,0,1.0,28,SUR,2022-03-11,10:55:00,11:10:00,10.0,28
0x873a,COIMBRES09DEL03,11.008638,76.984311,11.098638,77.074311,08-03-2022,19:45,19:50,Windy,Jam,Metropolitian,motorcycle,1,0.0,41,COIMB,2022-03-08,19:45:00,19:50:00,19.0,41
0xa49d,INDORES19DEL02,22.745536,75.893106,22.875536,76.023106,20-03-2022,20:15,20:25,Windy,Jam,Urban,motorcycle,1,0.0,41,INDO,2022-03-20,20:15:00,20:25:00,20.0,41
0x3ac6,JAPRES05DEL01,26.905287,75.794592,26.915287,75.804592,13-03-2022,09:40,09:45,Stormy,Low,Urban,scooter,2,1.0,22,JAP,2022-03-13,09:40:00,09:45:00,9.0,22
0x5cae,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,20-03-2022,23:55,24:05:00,Fog,Low,Metropolitian,motorcycle,1,0.0,29,PUNE,2022-03-20,23:55:00,,23.0,29
0x8425,HYDRES04DEL02,17.411028,78.329645,17.491028,78.409645,20-03-2022,23:35,23:50,Windy,Low,Metropolitian,scooter,2,1.0,25,HYD,2022-03-20,23:35:00,23:50:00,23.0,25
0x2440,SURRES03DEL01,21.186884,72.793616,21.296884,72.903616,23-03-2022,22:50,23:05,Sunny,Low,Metropolitian,motorcycle,0,0.0,25,SUR,2022-03-23,22:50:00,23:05:00,22.0,25
0x585c,MUMRES15DEL03,19.176269,72.836721,19.266269,72.926721,10-03-2022,19:10,19:20,Sunny,Jam,Metropolitian,scooter,1,0.0,24,MUM,2022-03-10,19:10:00,19:20:00,19.0,24
0x2c02,INDORES17DEL03,22.761226,75.887522,22.821226,75.947522,24-03-2022,17:45,0.75,Windy,Medium,Metropolitian,motorcycle,2,1.0,26,INDO,2022-03-24,17:45:00,,17.0,26
0x4192,COIMBRES19DEL03,11.022298,76.998349,11.052298,77.028349,15-03-2022,18:15,18:20,Fog,Medium,Metropolitian,scooter,2,1.0,14,COIMB,2022-03-15,18:15:00,18:20:00,18.0,14
0x6cca,INDORES16DEL03,22.744648,75.894377,22.774648,75.924377,03-03-2022,18:35,18:40,Sandstorms,Medium,Urban,motorcycle,0,2.0,38,INDO,2022-03-03,18:35:00,18:40:00,18.0,38
0x170e,RANCHIRES08DEL02,23.353783,85.326967,23.373783,85.346967,26-03-2022,11:30,11:45,Sandstorms,High,Urban,motorcycle,2,1.0,20,RANCHI,2022-03-26,11:30:00,11:45:00,11.0,20
0xbe57,BANGRES09DEL01,12.934179,77.615797,13.004179,77.685797,20-03-2022,20:50,0.875,Stormy,Jam,Metropolitian,motorcycle,1,2.0,39,BANG,2022-03-20,20:50:00,,20.0,39
0x3acd,JAPRES12DEL02,26.902908,75.792934,26.952908,75.842934,26-03-2022,19:25,19:30,Sunny,Jam,Metropolitian,electric_scooter,2,1.0,20,JAP,2022-03-26,19:25:00,19:30:00,19.0,20
0x3449,BANGRES18DEL01,12.913041,77.683237,13.023041,77.793237,14-03-2022,23:50,24:05:00,Fog,Low,Metropolitian,motorcycle,1,0.0,36,BANG,2022-03-14,23:50:00,,23.0,36
0x8c60,CHENRES01DEL02,13.005801,80.250744,13.025801,80.270744,03-04-2022,10:45,10:50,Fog,Low,Metropolitian,motorcycle,0,1.0,27,CHEN,2022-04-03,10:45:00,10:50:00,10.0,27
0x1103,HYDRES07DEL03,17.424114,78.347554,17.514114,78.437554,02-03-2022,21:20,21:25,Stormy,Jam,Metropolitian,motorcycle,1,1.0,41,HYD,2022-03-02,21:20:00,21:25:00,21.0,41
0x6906,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,14-03-2022,19:40,19:50,Fog,Jam,Urban,motorcycle,2,1.0,37,PUNE,2022-03-14,19:40:00,19:50:00,19.0,37
0x2df7,CHENRES01DEL02,13.005801,80.250744,13.025801,80.270744,28-03-2022,08:45,0.375,Sunny,Low,Metropolitian,motorcycle,0,1.0,13,CHEN,2022-03-28,08:45:00,,8.0,13
0xd12a,GOARES17DEL03,15.496162,73.825364,15.586162,73.915364,16-02-2022,23:35,23:40,Fog,Low,Metropolitian,motorcycle,2,1.0,31,GOA,2022-02-16,23:35:00,23:40:00,23.0,31
0x7fff,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,23-03-2022,18:10,18:15,Stormy,Medium,Urban,motorcycle,1,1.0,22,PUNE,2022-03-23,18:10:00,18:15:00,18.0,22
0x78c3,MUMRES09DEL02,18.994049,72.825203,19.124049,72.955203,18-03-2022,23:20,23:30,Cloudy,Low,Metropolitian,motorcycle,1,0.0,37,MUM,2022-03-18,23:20:00,23:30:00,23.0,37
0x3717,SURRES010DEL03,21.17106,72.789292,21.20106,72.819292,05-04-2022,18:35,18:40,Windy,Medium,Urban,scooter,2,1.0,34,SUR,2022-04-05,18:35:00,18:40:00,18.0,34
0x7a03,CHENRES16DEL02,13.049645,80.242268,13.129645,80.322268,14-03-2022,17:25,17:35,Sandstorms,Medium,Metropolitian,motorcycle,2,1.0,29,CHEN,2022-03-14,17:25:00,17:35:00,17.0,29
0xdc90,KOLRES02DEL02,22.514585,88.39331,22.644585,88.52331,18-02-2022,23:40,23:45,Windy,Low,Metropolitian,motorcycle,0,1.0,27,KOL,2022-02-18,23:40:00,23:45:00,23.0,27
0x32ea,MYSRES07DEL02,12.325461,76.632278,12.455461,76.762278,29-03-2022,18:25,18:30,Cloudy,Medium,Metropolitian,motorcycle,2,0.0,37,MYS,2022-03-29,18:25:00,18:30:00,18.0,37
0x3d72,BANGRES07DEL02,12.978453,77.643685,13.028453,77.693685,17-03-2022,22:55,0.958333333,Windy,Low,Metropolitian,scooter,2,0.0,10,BANG,2022-03-17,22:55:00,,22.0,10
0x161d,BANGRES18DEL01,12.913041,77.683237,12.953041,77.723237,01-04-2022,12:10,12:15,Fog,High,Metropolitian,motorcycle,1,1.0,33,BANG,2022-04-01,12:10:00,12:15:00,12.0,33
0xdc09,ALHRES12DEL01,25.443994,81.860187,25.553994,81.970187,18-02-2022,17:50,18:05,Stormy,Medium,Metropolitian,motorcycle,1,1.0,24,ALH,2022-02-18,17:50:00,18:05:00,17.0,24
0x7b6a,BANGRES02DEL01,12.970221,77.645396,13.040221,77.715396,14-03-2022,20:20,20:30,Fog,Jam,Metropolitian,motorcycle,0,2.0,54,BANG,2022-03-14,20:20:00,20:30:00,20.0,54
0xe23b,AURGRES08DEL03,19.876428,75.364792,19.906428,75.394792,17-02-2022,17:45,17:50,Windy,Medium,Urban,scooter,1,1.0,29,AURG,2022-02-17,17:45:00,17:50:00,17.0,29
0x767b,HYDRES01DEL03,17.410371,78.437225,17.470371,78.497225,11-03-2022,21:30,21:45,Cloudy,Jam,Urban,electric_scooter,2,0.0,22,HYD,2022-03-11,21:30:00,21:45:00,21.0,22
0x3490,MUMRES09DEL02,18.994049,72.825203,19.044049,72.875203,03-04-2022,23:15,23:25,Fog,Low,Metropolitian,motorcycle,1,1.0,16,MUM,2022-04-03,23:15:00,23:25:00,23.0,16
0x90ed,SURRES20DEL02,21.15276,72.778059,21.20276,72.828059,01-04-2022,20:15,20:25,Stormy,Jam,Metropolitian,electric_scooter,2,1.0,25,SUR,2022-04-01,20:15:00,20:25:00,20.0,25
0xd840,AURGRES01DEL03,19.876219,75.346017,19.966219,75.436017,14-02-2022,21:10,21:20,Sandstorms,Jam,Metropolitian,electric_scooter,2,1.0,40,AURG,2022-02-14,21:10:00,21:20:00,21.0,40
0x1b21,BANGRES06DEL01,12.979096,77.640625,13.049096,77.710625,18-03-2022,18:20,18:35,Fog,Medium,Urban,motorcycle,2,1.0,42,BANG,2022-03-18,18:20:00,18:35:00,18.0,42
0xd320,LUDHRES17DEL03,30.893384,75.821202,30.983384,75.911202,12-02-2022,20:10,20:20,Windy,Jam,Metropolitian,scooter,1,0.0,39,LUDH,2022-02-12,20:10:00,20:20:00,20.0,39
0xd8f5,LUDHRES09DEL01,30.885814,75.786976,30.895814,75.796976,13-02-2022,09:25,09:40,Cloudy,Low,Urban,motorcycle,1,1.0,18,LUDH,2022-02-13,09:25:00,09:40:00,9.0,18
0x3678,BANGRES19DEL02,12.914264,77.6784,12.994264,77.7584,06-03-2022,18:45,0.791666667,Cloudy,Medium,Metropolitian,scooter,1,1.0,32,BANG,2022-03-06,18:45:00,,18.0,32
0xd82d,AGRRES01DEL01,27.161661,78.011544,27.271661,78.121544,12-02-2022,21:50,22:05,Fog,Jam,Metropolitian,electric_scooter,2,1.0,38,AGR,2022-02-12,21:50:00,22:05:00,21.0,38
0xbc97,RANCHIRES15DEL03,23.369746,85.33982,23.459746,85.42982,06-04-2022,20:35,20:45,Sandstorms,Jam,Urban,scooter,2,1.0,43,RANCHI,2022-04-06,20:35:00,20:45:00,20.0,43
0x191d,CHENRES13DEL03,13.027018,80.254791,13.057018,80.284791,01-04-2022,21:30,21:45,Fog,Jam,Metropolitian,electric_scooter,2,0.0,28,CHEN,2022-04-01,21:30:00,21:45:00,21.0,28
0x58ed,HYDRES010DEL02,17.428294,78.404423,17.448294,78.424423,09-03-2022,11:40,11:45,Cloudy,High,Metropolitian,motorcycle,1,1.0,22,HYD,2022-03-09,11:40:00,11:45:00,11.0,22
0xc34f,KOCRES17DEL01,9.959778,76.296106,10.069778,76.406106,18-02-2022,19:10,19:25,Sandstorms,Jam,Metropolitian,motorcycle,0,1.0,34,KOC,2022-02-18,19:10:00,19:25:00,19.0,34
0xd251,KOCRES04DEL03,9.966783,76.242981,9.996783,76.272981,17-02-2022,20:50,21:05,Fog,Jam,Metropolitian,motorcycle,1,0.0,30,KOC,2022-02-17,20:50:00,21:05:00,20.0,30
0x8ffb,SURRES13DEL02,21.170096,72.789122,21.220096,72.839122,15-03-2022,20:50,20:55,Windy,Jam,Urban,motorcycle,0,1.0,28,SUR,2022-03-15,20:50:00,20:55:00,20.0,28
0xc134,KNPRES12DEL03,26.492106,80.327797,26.582106,80.417797,18-02-2022,20:55,21:10,Stormy,Jam,Metropolitian,electric_scooter,2,2.0,38,KNP,2022-02-18,20:55:00,21:10:00,20.0,38
0x4d0b,MYSRES20DEL01,12.337978,76.616792,12.447978,76.726792,20-03-2022,17:20,17:25,Cloudy,Medium,Metropolitian,motorcycle,1,1.0,37,MYS,2022-03-20,17:20:00,17:25:00,17.0,37
0x5dff,INDORES02DEL01,22.651847,75.881991,22.661847,75.891991,01-03-2022,08:35,08:40,Cloudy,Low,Metropolitian,motorcycle,0,1.0,25,INDO,2022-03-01,08:35:00,08:40:00,8.0,25
0xab32,MYSRES09DEL01,12.323194,76.630583,12.393194,76.700583,04-04-2022,23:40,23:45,Sunny,Low,Metropolitian,motorcycle,1,1.0,28,MYS,2022-04-04,23:40:00,23:45:00,23.0,28
0x5744,COIMBRES16DEL03,11.010375,76.95295,11.070375,77.01295,21-03-2022,20:10,20:25,Fog,Jam,Metropolitian,scooter,2,2.0,39,COIMB,2022-03-21,20:10:00,20:25:00,20.0,39
0xe0de,KNPRES20DEL01,26.47,80.35,26.58,80.46,12-02-2022,22:50,0.958333333,Sandstorms,Low,Urban,electric_scooter,2,0.0,16,KNP,2022-02-12,22:50:00,,22.0,16
0xbc6d,BANGRES01DEL01,12.933284,77.615428,13.043284,77.725428,23-03-2022,23:30,23:40,Stormy,Low,Metropolitian,motorcycle,0,1.0,27,BANG,2022-03-23,23:30:00,23:40:00,23.0,27
0x7306,MYSRES09DEL02,12.323194,76.630583,12.343194,76.650583,15-03-2022,10:55,0.458333333,Cloudy,Low,Urban,motorcycle,0,1.0,21,MYS,2022-03-15,10:55:00,,10.0,21
0x71d7,HYDRES06DEL02,17.455894,78.375467,17.475894,78.395467,07-03-2022,09:30,09:45,Windy,Low,Metropolitian,scooter,2,1.0,21,HYD,2022-03-07,09:30:00,09:45:00,9.0,21
0x1e87,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,26-03-2022,10:20,10:35,Sandstorms,Low,Urban,scooter,2,0.0,19,PUNE,2022-03-26,10:20:00,10:35:00,10.0,19
0xfaf,INDORES07DEL02,22.722634,75.886959,22.852634,76.016959,04-03-2022,19:50,0.833333333,Windy,Jam,Urban,scooter,2,0.0,15,INDO,2022-03-04,19:50:00,,19.0,15
0x929c,HYDRES01DEL01,17.410371,78.437225,17.520371,78.547225,27-03-2022,19:40,19:55,Windy,Jam,Metropolitian,electric_scooter,2,1.0,19,HYD,2022-03-27,19:40:00,19:55:00,19.0,19
0x5706,JAPRES09DEL02,26.911378,75.789034,27.041378,75.919034,23-03-2022,21:15,21:25,Cloudy,Jam,Metropolitian,motorcycle,1,1.0,40,JAP,2022-03-23,21:15:00,21:25:00,21.0,40
0xa726,CHENRES02DEL01,13.086438,80.220672,13.126439,80.260672,05-04-2022,15:35,15:45,Sunny,Medium,Urban,scooter,1,1.0,21,CHEN,2022-04-05,15:35:00,15:45:00,15.0,21
0xba08,VADRES06DEL01,22.31279,73.170283,22.32279,73.180283,01-04-2022,09:35,09:50,Windy,Low,Metropolitian,electric_scooter,2,1.0,29,VAD,2022-04-01,09:35:00,09:50:00,9.0,29
0xca9,RANCHIRES07DEL02,23.359407,85.325055,23.439407,85.405055,18-03-2022,22:45,0.958333333,Sandstorms,Low,Metropolitian,motorcycle,0,0.0,28,RANCHI,2022-03-18,22:45:00,,22.0,28
0x79bd,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,23-03-2022,18:35,18:40,Windy,Medium,Urban,scooter,2,1.0,37,PUNE,2022-03-23,18:35:00,18:40:00,18.0,37
0xb290,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,29-03-2022,22:20,22:35,Windy,Low,Urban,electric_scooter,2,1.0,15,PUNE,2022-03-29,22:20:00,22:35:00,22.0,15
0xd6e2,AGRRES17DEL01,27.157772,78.04725,27.167772,78.05725,15-02-2022,10:45,10:55,Sunny,Low,Metropolitian,motorcycle,0,0.0,27,AGR,2022-02-15,10:45:00,10:55:00,10.0,27
0x6604,JAPRES08DEL03,26.910262,75.783013,27.000262,75.873013,06-03-2022,19:30,19:35,Sandstorms,Jam,Metropolitian,motorcycle,1,1.0,29,JAP,2022-03-06,19:30:00,19:35:00,19.0,29
0x3fc6,BANGRES15DEL02,12.975377,77.696664,13.055377,77.776664,12-03-2022,22:15,22:30,Stormy,Low,Metropolitian,motorcycle,0,1.0,26,BANG,2022-03-12,22:15:00,22:30:00,22.0,26
0x9e78,SURRES12DEL02,21.183434,72.814492,21.313434,72.944492,04-03-2022,19:25,19:30,Sunny,Jam,Urban,motorcycle,0,1.0,32,SUR,2022-03-04,19:25:00,19:30:00,19.0,32
0x89d6,INDORES13DEL03,22.745049,75.892471,22.835049,75.982471,14-03-2022,21:50,22:05,Fog,Jam,Metropolitian,motorcycle,0,,39,INDO,2022-03-14,21:50:00,22:05:00,21.0,39
0xd947,GOARES13DEL03,15.506205,73.766668,15.566205,73.826668,11-02-2022,17:20,17:35,Sandstorms,Medium,Urban,motorcycle,0,0.0,27,GOA,2022-02-11,17:20:00,17:35:00,17.0,27
0x6026,HYDRES08DEL02,17.438263,78.397865,17.568263,78.527865,08-03-2022,17:35,17:45,Fog,Medium,Metropolitian,scooter,2,1.0,32,HYD,2022-03-08,17:35:00,17:45:00,17.0,32
0x5ac2,RANCHIRES09DEL01,23.351058,85.325731,23.361058,85.335731,09-03-2022,10:50,10:55,Fog,Low,Metropolitian,motorcycle,1,1.0,15,RANCHI,2022-03-09,10:50:00,10:55:00,10.0,15
0xa582,SURRES07DEL01,21.170798,72.790489,21.180798,72.800489,09-03-2022,11:35,11:45,Fog,High,Metropolitian,motorcycle,0,1.0,31,SUR,2022-03-09,11:35:00,11:45:00,11.0,31
0xc238,KOLRES17DEL01,22.569358,88.433452,22.679358,88.543452,12-02-2022,23:15,23:30,Sunny,Low,Urban,motorcycle,0,0.0,21,KOL,2022-02-12,23:15:00,23:30:00,23.0,21
0xd218,ALHRES13DEL03,25.451646,81.832796,25.511646,81.892796,11-02-2022,18:15,18:30,Stormy,Medium,Metropolitian,motorcycle,0,1.0,30,ALH,2022-02-11,18:15:00,18:30:00,18.0,30
0x9915,INDORES08DEL01,22.725748,75.898497,22.835748,76.008497,12-03-2022,19:40,19:55,Sunny,Jam,Metropolitian,motorcycle,0,0.0,29,INDO,2022-03-12,19:40:00,19:55:00,19.0,29
0x3b2f,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,10-03-2022,22:40,22:50,Windy,Low,Metropolitian,motorcycle,0,1.0,22,PUNE,2022-03-10,22:40:00,22:50:00,22.0,22
0x15dc,RANCHIRES08DEL03,23.353783,85.326967,23.413783,85.386967,26-03-2022,18:55,19:10,Cloudy,Medium,Metropolitian,motorcycle,1,0.0,15,RANCHI,2022-03-26,18:55:00,19:10:00,18.0,15
0x1456,MYSRES20DEL03,12.337978,76.616792,12.427978,76.706792,14-03-2022,18:45,18:50,Sandstorms,Medium,Metropolitian,electric_scooter,2,0.0,27,MYS,2022-03-14,18:45:00,18:50:00,18.0,27
